Layer,Start,End,Style,Name,MarginL,MarginR,MarginV,Effect,Text
0,1:17:18.00,1:17:23.03,Default,Julia,0,0,0,,is to enjoy the game how it's meant to be enjoyed. Shall I use a rotten apple? No
0,1:17:23.65,1:17:35.53,Default,Julia,0,0,0,,"the Puss in the Doll though, but also, you know, not to get too bogged down. So when people like jump on me to play the game optimally, I'm like, okay, let's chill. But"
0,1:17:37.07,1:17:39.62,Default,Julia,0,0,0,,"Since it's taking you this long to get to the conference room,"
0,1:17:40.53,1:17:44.58,Default,Julia,0,0,0,,"You might as well drop by room 107, I'm leaving you the key, one of the guests made quite a mess"
0,1:17:44.80,1:17:48.24,Default,Jacob,0,0,0,,"Ooh, a little Messi Milton in 107"
0,1:17:48.95,1:17:51.14,Default,Julia,0,0,0,,I'll take that one kill
0,1:17:53.61,1:17:55.72,Default,Jacob,0,0,0,,A bit of a messy Melissa
0,1:17:55.99,1:17:57.64,Default,Julia,0,0,0,,Eww
0,1:17:58.18,1:18:03.01,Default,Julia,0,0,0,,"I found the problem, Silent Hill, it's black mold everywhere"
0,1:18:03.78,1:18:05.39,Default,Jacob,0,0,0,,That's like always the answer
0,1:18:05.35,1:18:06.59,Default,Julia,0,0,0,,It's always the answer
0,1:18:07.01,1:18:12.44,Default,Jacob,0,0,0,,"If you have any problem in your life, you should really check your living space for black mold"
0,1:18:13.50,1:18:15.01,Default,Jacob,0,0,0,,Roll that one out first
0,1:18:15.01,1:18:19.32,Default,Julia,0,0,0,,"Yeah, get one of those mold sniffing dogs in your house"
0,1:18:19.93,1:18:26.72,Default,Julia,0,0,0,,Jacob and I were watching something and there was this girl with like a metric ton of problems and she was like seven
0,1:18:27.15,1:18:31.00,Default,Jacob,0,0,0,,like a ton of health issues and depression and
0,1:18:28.44,1:18:29.99,Default,Julia,0,0,0,,A ton of health issues
0,1:18:31.00,1:18:43.42,Default,Julia,0,0,0,,"anxiety and panic attacks and couldn't go out anywhere and just like issue after issue after issue and they were like, suddenly it just hit like out of nowhere and then they looked at a room and it was just like full of black mold"
0,1:18:43.42,1:18:44.86,Default,Jacob,0,0,0,,"Yeah, the walls were like"
0,1:18:44.86,1:18:46.76,Default,Julia,0,0,0,,peeling off with black more like
0,1:18:45.65,1:18:48.64,Default,Jacob,0,0,0,,The walls are like more black mold than wall
0,1:18:50.46,1:18:51.20,Default,Jacob,0,0,0,,Mary?
0,1:18:58.27,1:18:58.83,Default,Julia,0,0,0,,Hello?
0,1:19:00.31,1:19:01.50,Default,Julia,0,0,0,,May we?
0,1:19:03.25,1:19:07.39,Default,Julia,0,0,0,,"Dodge, Julia, dodge. You can't stun him, there's no stunning in this game"
0,1:19:08.33,1:19:11.37,Default,Jacob,0,0,0,,They're always going to hit you if they're in there
0,1:19:12.04,1:19:14.02,Default,Jacob,0,0,0,,jump scare animation
0,1:19:14.02,1:19:14.86,Default,Julia,0,0,0,,Yeah
0,1:19:14.76,1:19:18.94,Default,Jacob,0,0,0,,"You do have approximately 50 healing items, that's not an exaggeration"
0,1:19:19.89,1:19:20.89,Default,Julia,0,0,0,,"Yeah, it's true"
0,1:19:25.10,1:19:27.96,Default,Julia,0,0,0,,"May we? Well, she's in 312 or whatever, right?"
0,1:19:29.73,1:19:31.45,Default,Jacob,0,0,0,,"Yeah, we got to go to 107"
0,1:19:32.07,1:19:35.01,Default,Jacob,0,0,0,,",107.5, the room"
0,1:19:39.47,1:19:41.59,Default,Julia,0,0,0,,"Well, we have the key to 312"
0,1:19:44.54,1:19:46.23,Default,Jacob,0,0,0,,We have the key to 107
0,1:19:46.23,1:19:49.83,Default,Julia,0,0,0,,That's true. Should we go to 107 first or should we just try 312?
0,1:19:49.83,1:19:51.11,Default,Jacob,0,0,0,,"Do whatever you want, man"
0,1:19:54.60,1:19:56.36,Default,Jacob,0,0,0,,See if I care
0,1:19:57.76,1:19:58.99,Default,Jacob,0,0,0,,That's 318
0,1:20:00.20,1:20:02.25,Default,Julia,0,0,0,,"Yeah, I was just trying them since we're over here anyway"
0,1:20:06.13,1:20:08.08,Default,Julia,0,0,0,,"Who's that? Oh, it's Joy Cat"
0,1:20:07.60,1:20:11.10,Default,Jacob,0,0,0,,"It's Joy Cat, it's Joy Cat"
0,1:20:11.83,1:20:14.06,Default,Jacob,0,0,0,,She is a beautiful cat
0,1:20:16.39,1:20:18.02,Default,Julia,0,0,0,,She is a beautiful cat
0,1:20:17.11,1:20:20.99,Default,Jacob,0,0,0,,"Joy, the laugh is, oh, she gave you a headbutt"
0,1:20:20.99,1:20:23.05,Default,Julia,0,0,0,,Really strong one
0,1:20:23.78,1:20:26.01,Default,Jacob,0,0,0,,Make a space for her immediately
0,1:20:26.01,1:20:26.93,Default,Julia,0,0,0,,Come here
0,1:20:28.25,1:20:30.97,Default,Jacob,0,0,0,,"There she is, there she is"
0,1:20:30.90,1:20:32.33,Default,Julia,0,0,0,,Hi
0,1:20:33.04,1:20:36.92,Default,Julia,0,0,0,,We've been giving... so the cats have
0,1:20:37.55,1:20:45.53,Default,Julia,0,0,0,,"a massive lump on their throat, which is very worrying, but we're trying some antibiotics first"
0,1:20:46.17,1:20:49.90,Default,Julia,0,0,0,,and some like anti-inflammatory stuff and whatever
0,1:20:51.03,1:20:56.38,Default,Julia,0,0,0,,"because it's in like a tricky spot, so we don't want to like, you know, do a biopsy, we're trying to see if it goes away"
0,1:20:56.99,1:21:02.14,Default,Julia,0,0,0,,"Since giving her the medicine, hello, she's back to her old self"
0,1:21:02.71,1:21:04.82,Default,Julia,0,0,0,,of being kind of an asshole
0,1:21:04.99,1:21:08.14,Default,Jacob,0,0,0,,"Yeah, so I think we may have found an issue"
0,1:21:08.26,1:21:10.56,Default,Julia,0,0,0,,"Yeah, she's like a little bit of a rascal"
0,1:21:10.56,1:21:24.36,Default,Jacob,0,0,0,,"But yes, both cats, we were at the vet and the vet was like, we told the vet that Joy had a lump on her neck and he was like, oh, that's really concerning. -He was like, I'm not sure what it is, we'll try this, we'll try this. -And then we're like, also Olive has a lump on her neck in the same spot"
0,1:21:24.97,1:21:25.66,Default,Jacob,0,0,0,,What?
0,1:21:26.37,1:21:26.71,Default,Julia,0,0,0,,Hey
0,1:21:26.39,1:21:28.71,Default,Jacob,0,0,0,,"And then he felt and he was like, what the?"
0,1:21:29.29,1:21:31.82,Default,Jacob,0,0,0,,"That's really confusing, why would they"
0,1:21:31.82,1:21:32.69,Default,Julia,0,0,0,,Yeah
0,1:21:32.70,1:21:33.64,Default,Jacob,0,0,0,,Both?
0,1:21:33.88,1:21:36.68,Default,Julia,0,0,0,,Our vet is also like extremely good
0,1:21:37.94,1:21:38.37,Default,Julia,0,0,0,,Uh
0,1:21:38.33,1:21:41.10,Default,Jacob,0,0,0,,He looks so puzzled for the rest of the visit
0,1:21:41.10,1:21:42.72,Default,Julia,0,0,0,,"He was like, it's really bothering me"
0,1:21:42.64,1:21:44.91,Default,Jacob,0,0,0,,He would pause and just be thinking
0,1:21:44.91,1:21:45.82,Default,Julia,0,0,0,,Yeah
0,1:21:46.96,1:21:51.95,Default,Julia,0,0,0,,"We really, really, really like our vet. He was a... he worked at like"
0,1:21:52.81,1:21:56.27,Default,Julia,0,0,0,,"you know, cat rescues for the longest time"
0,1:21:57.37,1:22:02.82,Default,Julia,0,0,0,,"Um, so he knows his stuff, so when he says something's puzzling, I'm like, uh-oh"
0,1:22:04.02,1:22:04.86,Default,Julia,0,0,0,,That ain't good
0,1:22:05.81,1:22:07.85,Default,Julia,0,0,0,,I do feel like their throat's getting better though
0,1:22:05.84,1:22:06.35,Default,Jacob,0,0,0,,But I
0,1:22:07.85,1:22:09.74,Default,Jacob,0,0,0,,"Yeah, I mean, they've both been acting"
0,1:22:10.33,1:22:15.42,Default,Jacob,0,0,0,,"better, I do think it might be a... they both got like really bad colds"
0,1:22:15.56,1:22:16.33,Default,Julia,0,0,0,,Yeah
0,1:22:16.28,1:22:20.10,Default,Jacob,0,0,0,,and were like sick for a while and then after that this happened
0,1:22:21.11,1:22:26.38,Default,Jacob,0,0,0,,And so I don't know if it was like some sort of little like infection from being sick and coughing
0,1:22:27.29,1:22:30.31,Default,Jacob,0,0,0,,or like an irritation in the lymph nodes or
0,1:22:31.27,1:22:32.31,Default,Julia,0,0,0,,Yeah
0,1:22:33.13,1:22:37.95,Default,Julia,0,0,0,,"Someone said maybe it's a lymph node, so the lump is not like"
0,1:22:39.60,1:22:41.44,Default,Jacob,0,0,0,,It's like a little too low
0,1:22:41.44,1:22:53.39,Default,Julia,0,0,0,,"Yeah, it's too low on the neck to be a lymph node, but we thought the same thing, and then when we told our vet, he thought the same thing, and then he felt it, and he was like, it's not a lymph node. He's like, I also don't like how it feels"
0,1:22:54.76,1:22:55.45,Default,Julia,0,0,0,,So
0,1:23:06.30,1:23:09.04,Default,Jacob,0,0,0,,"But Joy does, like we said, seem to be"
0,1:23:10.13,1:23:13.10,Default,Jacob,0,0,0,,"feeling a lot better since we started giving him the medicine, so"
0,1:23:13.68,1:23:15.78,Default,Julia,0,0,0,,"Absolutely, she's"
0,1:23:16.41,1:23:23.31,Default,Julia,0,0,0,,"When I say she's like kind of an asshole, she's still the sweetest cat, but she is getting into trouble"
0,1:23:24.12,1:23:27.01,Default,Julia,0,0,0,,She's trying to steal fish from Jacob
0,1:23:24.36,1:23:24.76,Default,Jacob,0,0,0,,Yeah
0,1:23:27.01,1:23:32.32,Default,Jacob,0,0,0,,"She's jumping in the cabinets.  When I open a cabinet, she leaps in it. -She's going places she's not supposed to"
0,1:23:32.32,1:23:34.15,Default,Julia,0,0,0,,"Mm-hmm, she's a rascal"
0,1:23:35.36,1:23:37.06,Default,Julia,0,0,0,,"Not just half, and while you're at it,"
0,1:23:37.76,1:23:43.90,Default,Julia,0,0,0,,"Be sure to sweep up the leaves out in the garden, then you can get back to the fireplace, all right, jerk?"
0,1:23:52.02,1:23:54.92,Default,Julia,0,0,0,,What? What? What? What?
0,1:23:53.81,1:23:55.81,Default,Jacob,0,0,0,,What? What?
0,1:23:55.76,1:23:57.31,Default,Julia,0,0,0,,What? Is it the bug?
0,1:24:02.14,1:24:03.80,Default,Jacob,0,0,0,,"Well, they come"
0,1:24:06.73,1:24:08.39,Default,Jacob,0,0,0,,Here they come
0,1:24:09.99,1:24:10.81,Default,Jacob,0,0,0,,Bang!
0,1:24:13.45,1:24:16.08,Default,Jacob,0,0,0,,"James, that felt like murder"
0,1:24:16.50,1:24:18.34,Default,Julia,0,0,0,,"It did, I did shoot her in the back"
0,1:24:18.07,1:24:22.53,Default,Jacob,0,0,0,,That one felt like she was just walking in the garden and you blasted her
0,1:24:22.53,1:24:23.96,Default,Julia,0,0,0,,"Yeah, she was"
0,1:24:25.18,1:24:26.80,Default,Jacob,0,0,0,,That's what I'm talking about
0,1:24:27.84,1:24:29.46,Default,Jacob,0,0,0,,The dodgies
0,1:24:30.31,1:24:31.77,Default,Julia,0,0,0,,I heard someone else
0,1:24:34.05,1:24:36.06,Default,Julia,0,0,0,,"Uh-oh, there's dramatic music happening"
0,1:24:44.38,1:24:46.44,Default,Julia,0,0,0,,"I'm locked in, man, I woke up"
0,1:24:47.45,1:24:50.12,Default,Julia,0,0,0,,"for the first time today, I finally woke up"
0,1:24:50.93,1:24:54.71,Default,Jacob,0,0,0,,Are they drinking filtered water or tap? -They mostly drink tap water
0,1:24:55.84,1:24:56.50,Default,Julia,0,0,0,,"Oh, yeah"
0,1:24:56.38,1:24:58.57,Default,Jacob,0,0,0,,Is there a thing with tap water and cats?
0,1:24:58.57,1:25:00.58,Default,Julia,0,0,0,,I have six lives
0,1:25:03.55,1:25:05.44,Default,Julia,0,0,0,,So something with everything
0,1:25:11.63,1:25:13.08,Default,Julia,0,0,0,,We change it every day though
0,1:25:15.60,1:25:18.48,Default,Jacob,0,0,0,,"The water fresh, it's NYC tap, yeah"
0,1:25:18.48,1:25:19.93,Default,Julia,0,0,0,,It's a NYC tap
0,1:25:19.73,1:25:22.14,Default,Jacob,0,0,0,,"NYC tap, best tap water in the world"
0,1:25:27.16,1:25:29.22,Default,Jacob,0,0,0,,Incredible tap water over here
0,1:25:30.72,1:25:32.76,Default,Jacob,0,0,0,,"The bagel water, that's right, Draz"
0,1:25:32.76,1:25:34.28,Default,Julia,0,0,0,,There's that bagel water
0,1:25:34.41,1:25:36.42,Default,Jacob,0,0,0,,We're giving the cats bagel water
0,1:25:40.52,1:25:42.02,Default,Jacob,0,0,0,,Pizza grade water
0,1:25:42.02,1:25:43.22,Default,Julia,0,0,0,,Yeah!
0,1:25:45.52,1:25:48.18,Default,Jacob,0,0,0,,"Someone mentioned thyroid issues, did they check that?"
0,1:25:49.06,1:25:51.64,Default,Jacob,0,0,0,,"I don't think they checked that, but I don't know"
0,1:25:52.59,1:25:55.46,Default,Jacob,0,0,0,,I imagine that the vet will
0,1:25:52.60,1:25:54.11,Default,Julia,0,0,0,,I'm sure I'm bad when it's out of it
0,1:25:56.37,1:25:57.40,Default,Jacob,0,0,0,,The vet would know
0,1:25:57.38,1:25:59.20,Default,Julia,0,0,0,,We have to go back the day after Christmas
0,1:25:59.20,1:26:00.10,Default,Jacob,0,0,0,,Yeah
0,1:26:00.33,1:26:02.04,Default,Julia,0,0,0,,"sorry, quiz mice"
0,1:26:02.88,1:26:04.37,Default,Jacob,0,0,0,,Quez-mais
0,1:26:06.75,1:26:09.92,Default,Jacob,0,0,0,,And hopefully they'll be doing better by then and we'll have to do nothing more
0,1:26:10.19,1:26:11.82,Default,Julia,0,0,0,,"Well, one"
0,1:26:12.57,1:26:15.40,Default,Julia,0,0,0,,"Joy's side, I was just trying to feel for it and I couldn't feel it"
0,1:26:16.31,1:26:17.78,Default,Jacob,0,0,0,,I think they're getting better
0,1:26:17.78,1:26:18.64,Default,Julia,0,0,0,,So do I
0,1:26:36.06,1:26:42.71,Default,Julia,0,0,0,,"Speaking of tap water, and I'm not saying this about the tap water thing, it just like made me think of it"
0,1:26:43.21,1:26:44.56,Default,Jacob,0,0,0,,Here she goes
0,1:26:44.56,1:26:46.30,Default,Julia,0,0,0,,I'm about to say the most
0,1:26:47.08,1:26:51.53,Default,Julia,0,0,0,,"I don't know, boomer thing I'm maybe ever going to say"
0,1:26:50.42,1:26:52.61,Default,Jacob,0,0,0,,"Here it comes, she's booming"
0,1:26:53.74,1:26:57.57,Default,Julia,0,0,0,,I think that if you go on
0,1:26:58.62,1:27:01.72,Default,Julia,0,0,0,,",uh, TikTok or social media"
0,1:27:00.17,1:27:00.83,Default,Jacob,0,0,0,,Uh oh
0,1:27:01.61,1:27:02.92,Default,Jacob,0,0,0,,Here it comes
0,1:27:03.07,1:27:06.01,Default,Julia,0,0,0,,"and you give... again, this is not about the tap water,"
0,1:27:06.92,1:27:08.02,Default,Julia,0,0,0,,It just reminded me
0,1:27:08.64,1:27:18.89,Default,Julia,0,0,0,,"You give bad information, health information, like medicine information, -and it's like purposefully misleading or incorrect or harmful, you should be fined"
0,1:27:18.89,1:27:20.14,Default,Jacob,0,0,0,,Straight to jail
0,1:27:21.64,1:27:25.25,Default,Julia,0,0,0,,stop selling your goddamn supplements and telling people to
0,1:27:26.46,1:27:28.32,Default,Julia,0,0,0,,sun their buttholes or whatever
0,1:27:31.98,1:27:33.38,Default,Julia,0,0,0,,"Ads are about to start, so"
0,1:27:36.18,1:27:42.93,Default,Julia,0,0,0,,"I'm just so tired of it. I'm tired of like... So again, in my pregnancy, everyone has something to tell me"
0,1:27:43.73,1:27:49.99,Default,Julia,0,0,0,,"And all my friends who have something to tell me, it's been great. -It's like a village has come together, it's been so"
0,1:27:51.29,1:27:55.05,Default,Julia,0,0,0,,heartwarming and sweet and like the nicest thing
0,1:27:55.96,1:27:57.11,Default,Julia,0,0,0,,"Um, but like"
0,1:27:57.83,1:28:05.73,Default,Julia,0,0,0,,"the advice that they're giving me tells me that they weren't getting this advice, and that they were getting the opposite advice, and I was like"
0,1:28:07.54,1:28:09.66,Default,Jacob,0,0,0,,Who's giving you this bad advice?
0,1:28:10.31,1:28:12.67,Default,Julia,0,0,0,,Where are your friends getting their information from?
0,1:28:13.55,1:28:23.08,Default,Julia,0,0,0,,"And a lot of it is like, oh, I saw a TikTok and then I just said it like it was a fact to other people and then they go around saying it's a fact and it's like,"
0,1:28:23.69,1:28:24.28,Default,Julia,0,0,0,,No
0,1:28:25.61,1:28:29.73,Default,Julia,0,0,0,,Stop drinking like liquid metal or whatever. What are you doing?
0,1:28:35.40,1:28:36.92,Default,Julia,0,0,0,,I'm just like so tired of it
0,1:28:37.66,1:28:46.40,Default,Jacob,0,0,0,,"I'm going to go on TikTok, I'm going to start a series where I just like come on the screen and I'm like, don't let your baby look at the color purple"
0,1:28:47.07,1:28:49.22,Default,Jacob,0,0,0,,It will make them
0,1:28:50.37,1:28:51.56,Default,Jacob,0,0,0,,Um
0,1:28:52.39,1:28:54.33,Default,Jacob,0,0,0,,Eating disorder
0,1:28:55.83,1:28:59.29,Default,Julia,0,0,0,,You just literally pulled things out of a hat. Don't let your baby
0,1:28:59.83,1:29:01.79,Default,Julia,0,0,0,,Look at the color purple
0,1:29:01.79,1:29:04.29,Default,Jacob,0,0,0,,"But if you buy my peanuts,"
0,1:29:05.69,1:29:05.97,Default,Julia,0,0,0,,What's this?
0,1:29:05.97,1:29:10.14,Default,Jacob,0,0,0,,"It fix it, it fix it. Buy my peanuts, it fix it"
0,1:29:08.51,1:29:09.00,Default,Julia,0,0,0,,Yeah
0,1:29:10.14,1:29:19.09,Default,Julia,0,0,0,,"So there's two things there. One, did you see the woman on TikTok who said that the reason that people have glasses is because they're using glasses?"
0,1:29:20.32,1:29:22.93,Default,Jacob,0,0,0,,"Yeah, I see that's a classic one"
0,1:29:22.70,1:29:23.66,Default,Julia,0,0,0,,It's great
0,1:29:23.58,1:29:25.87,Default,Jacob,0,0,0,,That glasses are making your vision worse
0,1:29:25.87,1:29:36.89,Default,Julia,0,0,0,,"Yeah, and that actually not wearing your glasses anymore will make your eyes stronger, so it's actually like a big con by glasses"
0,1:29:37.99,1:29:39.15,Default,Julia,0,0,0,,Companies
0,1:29:38.78,1:29:43.54,Default,Jacob,0,0,0,,"Yeah, you got to train your eyes back up. -They're getting weaker because you're giving in to them"
0,1:29:43.54,1:29:46.76,Default,Julia,0,0,0,,"Yeah, it's"
0,1:29:47.86,1:29:54.76,Default,Julia,0,0,0,,"stupid, but it's like that's that's like exactly the kind of thing that people like say"
0,1:29:55.98,1:29:57.29,Default,Julia,0,0,0,,and then they'll just do it
0,1:29:58.42,1:30:03.79,Default,Julia,0,0,0,,"but only if you also sell supplements. My favorite argument is when they're like,"
0,1:30:04.30,1:30:20.58,Default,Julia,0,0,0,,"don't listen to your doctor, your doctor is bought by big pharma and they're pushing drugs on you and actually they get a commission every time they prescribe you a drug, you should instead use supplements and coincidentally I sell some, link in the description"
0,1:30:23.16,1:30:25.35,Default,Julia,0,0,0,,Let's not think about that too deeply
0,1:30:23.79,1:30:26.50,Default,Jacob,0,0,0,,Subscribe to my course
0,1:30:26.93,1:30:27.62,Default,Julia,0,0,0,,Yeah
0,1:30:27.62,1:30:31.53,Default,Jacob,0,0,0,,"If you take my course, by the end of it, you'll have 4020 vision"
0,1:30:32.58,1:30:35.14,Default,Julia,0,0,0,,"Yeah, she was selling that course"
0,1:30:32.83,1:30:36.02,Default,Jacob,0,0,0,,You'll be seeing it in the damn future
0,1:30:36.02,1:30:38.06,Default,Julia,0,0,0,,About eye exercises or whatever
0,1:30:40.63,1:30:47.93,Default,Julia,0,0,0,,"Although, did you see that study that's like, your baby needs to have interactions with colors, it like helps their brain develop?"
0,1:30:47.93,1:30:49.32,Default,Jacob,0,0,0,,But not purple
0,1:30:49.89,1:30:51.48,Default,Jacob,0,0,0,,What? Did you not see my TikTok?
0,1:30:51.48,1:31:10.09,Default,Julia,0,0,0,,"Oh, I'm so sorry, I missed, I must've missed that. But there was that like sad beige mom movement where they were like coloring all their kids toys to not be neon colors anymore because they found it overstimulating and they didn't want to have to look at brightly colored kids toys anymore"
0,1:31:11.10,1:31:16.76,Default,Julia,0,0,0,,"or it was just like aesthetically pleasing or whatever the excuse was and then doctors were like,"
0,1:31:18.24,1:31:23.35,Default,Julia,0,0,0,,"Your kid needs that. Like they need colors, this is the reason that they're also brightly colored"
0,1:31:24.20,1:31:30.19,Default,Jacob,0,0,0,,The Sad Beige Babies. -Something really funny about that to me. -Great band name
0,1:31:31.32,1:31:32.48,Default,Julia,0,0,0,,"You're so right, dude"
0,1:31:32.48,1:31:34.27,Default,Jacob,0,0,0,,The sad beige babies
0,1:31:34.59,1:31:36.33,Default,Julia,0,0,0,,"Santa bitch, baby"
0,1:31:38.26,1:31:38.80,Default,Julia,0,0,0,,All right
0,1:31:40.47,1:31:43.65,Default,Julia,0,0,0,,"Anyway, yeah, hi, what's up? What's up, sweetie?"
0,1:31:44.52,1:31:47.57,Default,Julia,0,0,0,,"Joy, you got all your food"
0,1:31:47.57,1:31:52.90,Default,Jacob,0,0,0,,"Olive's rising, she's rising, everyone please stand, please rise for Miss Olive"
0,1:31:54.78,1:31:57.34,Default,Julia,0,0,0,,"Yeah, there's a lot of like bad"
0,1:31:57.95,1:32:04.51,Default,Julia,0,0,0,,information out there though for moms and a lot of like pressure about stupid things where it's like
0,1:32:06.23,1:32:07.94,Default,Julia,0,0,0,,"I don't know, I'm so like"
0,1:32:11.23,1:32:18.27,Default,Julia,0,0,0,,"you know, let's just do our best with what we got at all times. Oh, wait, I got the bulk cutters. That's for outside, right?"
0,1:32:19.33,1:32:35.87,Default,Julia,0,0,0,,"I'm so just like, let's do the best with the information we got and let's just try to be as informed as we got, you know, all the time, like that's my goal and it's like, sorry, I was doing the best with what I had available and you know, I'll always be ready to fix or correct"
0,1:32:37.76,1:32:38.94,Default,Julia,0,0,0,,"Oh, it dissolved it"
0,1:32:40.41,1:32:41.10,Default,Julia,0,0,0,,Um
0,1:32:41.64,1:32:46.23,Default,Julia,0,0,0,,"If something new presents itself, I'm always open to like changing my mindset about a thing"
0,1:32:47.32,1:32:48.17,Default,Julia,0,0,0,,Um
0,1:32:49.08,1:32:49.48,Default,Julia,0,0,0,,)
0,1:32:53.31,1:32:54.04,Default,Julia,0,0,0,,Um
0,1:32:57.59,1:33:03.32,Default,Julia,0,0,0,,",Large one in the west, tempted by the Lord's appeal, failed to resist it"
0,1:33:04.13,1:33:05.89,Default,Julia,0,0,0,,"Oh, damn, it us though"
0,1:33:08.96,1:33:10.46,Default,Jacob,0,0,0,,"Damn, so true"
0,1:33:12.18,1:33:13.11,Default,Julia,0,0,0,,"Joy, come here"
0,1:33:12.62,1:33:12.96,Default,Jacob,0,0,0,,Come here
0,1:33:14.16,1:33:18.02,Default,Julia,0,0,0,,The lore was how horny we felt
0,1:33:19.39,1:33:21.13,Default,Jacob,0,0,0,,Everyone please rise
0,1:33:21.13,1:33:22.10,Default,Julia,0,0,0,,Joy is here
0,1:33:22.10,1:33:24.40,Default,Jacob,0,0,0,,Joy Cat has arrived on the scene
0,1:33:26.07,1:33:30.31,Default,Jacob,0,0,0,,"Please salute your new president, Joy"
0,1:33:30.66,1:33:35.30,Default,Julia,0,0,0,,I would gladly vote for Joy over our impending option
0,1:33:35.30,1:33:37.38,Default,Jacob,0,0,0,,Olive has abdicated the throne
0,1:33:39.60,1:33:41.75,Default,Jacob,0,0,0,,And joy has risen to the occasion
0,1:33:45.31,1:33:48.58,Default,Julia,0,0,0,,"fireplace, okay, we got to, well, we went to 202, right?"
0,1:33:49.85,1:33:53.76,Default,Julia,0,0,0,,"We did go to 202, right? Well, we have to do the light bulb anyway"
0,1:33:55.48,1:33:57.80,Default,Julia,0,0,0,,"Uh, my little buddy"
0,1:33:58.93,1:34:00.83,Default,Julia,0,0,0,,Reading room
0,1:34:02.03,1:34:02.76,Default,Julia,0,0,0,,"Okay, yeah"
0,1:34:03.84,1:34:04.56,Default,Julia,0,0,0,,Um
0,1:34:07.14,1:34:08.17,Default,Julia,0,0,0,,"Anyway, like"
0,1:34:10.74,1:34:17.39,Default,Julia,0,0,0,,There's so much pressure on moms to like do... to like get the best for their baby or they failed
0,1:34:18.15,1:34:20.96,Default,Julia,0,0,0,,"which is like pretty classist, really"
0,1:34:22.16,1:34:23.04,Default,Julia,0,0,0,,Um
0,1:34:31.71,1:34:32.59,Default,Jacob,0,0,0,,Apple?
0,1:34:37.16,1:34:38.70,Default,Jacob,0,0,0,,Why did James grunt?
0,1:34:48.54,1:34:54.87,Default,Jacob,0,0,0,,"You thought the light bulb went in the light bulb slot, you absolute dickhead"
0,1:34:58.12,1:34:58.70,Default,Julia,0,0,0,,The hell?
0,1:35:00.54,1:35:01.78,Default,Julia,0,0,0,,"Uh, okay"
0,1:35:03.35,1:35:07.98,Default,Julia,0,0,0,,"I guess we got to like, we probably got to like paint it red or something"
0,1:35:08.97,1:35:09.65,Default,Julia,0,0,0,,Um
0,1:35:10.53,1:35:13.80,Default,Julia,0,0,0,,"Anyway, one of the many things that"
0,1:35:15.06,1:35:17.34,Default,Julia,0,0,0,,women are pressured about is like breastfeeding
0,1:35:19.08,1:35:24.80,Default,Julia,0,0,0,,"because it is like better for your baby, I guess, but like they're like, don't use formula. If you use formula, you're up"
0,1:35:25.88,1:35:27.15,Default,Julia,0,0,0,,failure
0,1:35:27.79,1:35:32.60,Default,Julia,0,0,0,,And that's like what someone was telling me is like how they were made to feel
0,1:35:33.14,1:35:39.11,Default,Julia,0,0,0,,"about it, and they had some problems and they couldn't breastfeed and they had to use formula and it was like"
0,1:35:40.04,1:35:44.92,Default,Julia,0,0,0,,"What are you... what? Like what are you supposed to do? Okay, die, I guess. Like what?"
0,1:35:45.93,1:35:51.73,Default,Jacob,0,0,0,,Everyone in chat is saying fed is best and that's right. -You just want them to be fed
0,1:35:49.66,1:35:50.79,Default,Julia,0,0,0,,Yeah
0,1:35:52.19,1:35:55.65,Default,Julia,0,0,0,,"like, okay, you tried this thing, it didn't work,"
0,1:35:56.49,1:36:00.10,Default,Julia,0,0,0,,"We gotta go to option B, it's not like... I don't"
0,1:36:00.88,1:36:11.80,Default,Jacob,0,0,0,,"I'll tell you right now, Chad, the only breastfeeding I care about for my child is chicken breast and rice and broccoli and hitting the goddamn iron"
0,1:36:12.39,1:36:17.47,Default,Jacob,0,0,0,,temple and lifting and getting huge. That's all I care about
0,1:36:18.28,1:36:20.73,Default,Julia,0,0,0,,That's the only thing our child's going to be allowed to eat
0,1:36:22.63,1:36:24.30,Default,Julia,0,0,0,,they're going to be jacked
0,1:36:24.30,1:36:27.10,Default,Jacob,0,0,0,,"From day one, day one"
0,1:36:27.10,1:36:33.13,Default,Julia,0,0,0,,"And then we're going to make them an influencer over it, you know? -We're going to be like, this child is so strong"
0,1:36:39.51,1:36:40.35,Default,Julia,0,0,0,,James?
0,1:36:41.97,1:36:43.17,Default,Julia,0,0,0,,You fucking dropped it
0,1:36:47.25,1:36:47.98,Default,Julia,0,0,0,,James?
0,1:36:50.86,1:36:51.88,Default,Julia,0,0,0,,God damn it
0,1:37:01.55,1:37:02.24,Default,Jacob,0,0,0,,Oh
0,1:37:03.60,1:37:05.50,Default,Julia,0,0,0,,"Sup, motherfucker?"
0,1:37:10.73,1:37:13.77,Default,Julia,0,0,0,,I'm obsessed. I'm obsessed with everything that just happened
0,1:37:13.76,1:37:17.16,Default,Jacob,0,0,0,,That was the most relatable  James has ever been to me
0,1:37:16.21,1:37:16.78,Default,Julia,0,0,0,,Yeah
0,1:37:21.32,1:37:21.97,Default,Julia,0,0,0,,Okay
0,1:37:28.41,1:37:30.34,Default,Jacob,0,0,0,,It's one of the freaking Legulas
